sample_id,bacteria,antibiotics,phenotype
SAMN11110363,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110363,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110363,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110363,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110364,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110364,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110364,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110364,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110365,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110365,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110365,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110365,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110366,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110366,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110366,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110366,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110367,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110367,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110367,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110368,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110368,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110368,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110368,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110369,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110369,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110369,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110370,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110370,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110370,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110371,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110371,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110371,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110371,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110372,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110372,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110372,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110372,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110373,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110373,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110373,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110374,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110374,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110374,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110374,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110375,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110375,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110375,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110375,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110376,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110376,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110376,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110376,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110377,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110377,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110377,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110377,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110378,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110378,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110378,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110379,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110379,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110379,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110379,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110380,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110380,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110380,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110381,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110381,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110381,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110381,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110382,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110382,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110382,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110382,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110383,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110383,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110383,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110383,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110384,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110384,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110384,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110384,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110385,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110385,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110385,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110386,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110386,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110386,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110386,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110387,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110387,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110387,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110387,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110388,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110388,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110388,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110389,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110389,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110389,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110390,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110390,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110390,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110391,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110391,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110391,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110391,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110392,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110392,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110392,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110392,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110393,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110393,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110393,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110393,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110394,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110394,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110394,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110395,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110395,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110395,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110396,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110396,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110396,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110396,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110397,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110397,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110397,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110398,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110398,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110398,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110399,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110399,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110399,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110399,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110400,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110400,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110400,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110401,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110401,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110401,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110401,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110402,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110402,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110402,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110403,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110403,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110403,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110403,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110404,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110404,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110405,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110405,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110405,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110405,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110406,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110406,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110406,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110406,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110407,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110407,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110407,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110408,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110408,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110408,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110409,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110409,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110409,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110409,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110410,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110410,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110410,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110411,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110411,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110411,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110411,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110412,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110412,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110412,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110413,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110413,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110414,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110414,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110414,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110414,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110415,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110415,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110415,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110415,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110416,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110416,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110416,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110416,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110417,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110417,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110417,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110418,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110418,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110418,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110419,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110419,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110419,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110419,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110420,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110420,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110420,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110420,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110421,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110421,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110421,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110421,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110422,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110422,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110422,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110422,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110423,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110423,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110423,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110423,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110424,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110424,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110424,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110425,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110425,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110425,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110425,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110426,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110426,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110426,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110427,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110427,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110427,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110427,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110428,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110428,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110428,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110428,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110429,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110429,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110429,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110429,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110430,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110430,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110430,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110430,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110431,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110431,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110431,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110432,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110432,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110432,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110432,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110433,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110433,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110433,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110433,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110434,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110434,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110434,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110434,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110435,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110435,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110435,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110436,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110436,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110436,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110437,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110437,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110437,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110438,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110438,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110438,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110439,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110439,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110439,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110439,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110440,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110440,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110440,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110440,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110441,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110441,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110441,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110441,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110442,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110442,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110442,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110443,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110443,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110443,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110443,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110444,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110444,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110444,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110444,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110445,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110445,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110445,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110445,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110446,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110446,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110446,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110447,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110447,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110447,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110447,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110448,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110448,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110448,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110448,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110449,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110449,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110449,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110450,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110450,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110450,Pseudomonas aeruginosa,meropenem,susceptible
SAMN11110450,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110451,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110451,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110452,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110452,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110452,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110452,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110453,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110453,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110453,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110454,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110454,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110454,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110455,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110455,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110455,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110455,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110456,Pseudomonas aeruginosa,ceftazidime,susceptible
SAMN11110456,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110456,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110456,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110457,Pseudomonas aeruginosa,ciprofloxacin,susceptible
SAMN11110457,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110457,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110458,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110458,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110459,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110459,Pseudomonas aeruginosa,tobramycin,susceptible
